adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,decade
False,/pfojsC4a1wLzWGPZjHJBM1vIbUh.jpg,"[35, 10749]",11638,en,Guess Who,"When a young African-American woman brings her fiancé home to meet her parents, she's neglected to mention one tiny detail – he's white.",2.6547,/8BF6qSAANBvhEPZxQVTUiZbfiOy.jpg,2005-03-25,Guess Who,False,6.009,951,2000s
False,/ee6AZ0B098pTSbQH6AwVZCT6Pag.jpg,"[28, 12]",15268,en,Street Fighter: The Legend of Chun-Li,"When a teenager, Chun-Li witnesses the kidnapping of her father by wealthy crime lord M. Bison. When she grows up, she goes on a quest for vengeance and becomes the famous crime-fighter of the Street Fighter universe.",2.6545,/lbNemoc9bRIAIVck0e2cv1cgftN.jpg,2009-02-27,Street Fighter: The Legend of Chun-Li,False,4.298,475,2000s
False,/77P56ZcL8M9Cw7FIptMIGjhNJoj.jpg,"[12, 878, 28]",1858,en,Transformers,Young teenager Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.,2.654,/1P7w3AImoEOWJX7nn3fdaKDfEQA.jpg,2007-06-27,Transformers,False,6.821,11863,2000s
False,/9E7RHTs5hyVCwZ8vmw0UtrcwfFD.jpg,"[35, 10749]",12177,en,The Love Guru,"Born in America and raised in an Indian ashram, Pitka returns to his native land to seek his fortune as a spiritualist and self-help expert. His skills are put to the test when he must get a brokenhearted hockey player's marriage back on track in time for the man to help his team win the Stanley Cup.",2.6539,/sp8AV64ftAZCT9uWfgbCb3olGDW.jpg,2008-06-20,The Love Guru,False,4.1,746,2000s
False,/lhw6WtUgbxvrFnGHynZfOYh8aoz.jpg,"[35, 18, 10749]",13668,en,Catch and Release,"For a grieving fiancée, learning to love again requires the help of her late love's three best friends.",2.6524,/mcGvcb65JdftAHxyhxd2dxCPNOa.jpg,2006-10-20,Catch and Release,False,5.914,590,2000s
False,/bj4VHJFQOWXKgnvFrlHoBeOLU3M.jpg,[35],1792,en,Stuck on You,"In Martha's Vineyard, Mass., conjoined twins Walt and Bob Tenor make the best of their handicap by being the fastest grill cooks in town. While outgoing Walt hopes to one day become a famous actor, shy Bob prefers to stay out of the spotlight. When a fading Hollywood actress, Cher, decides to get her show ""Honey and the Beaze"" cancelled, she hires Walt -- and his brotherly appendage -- as her costars. But their addition surprisingly achieves the opposite.",2.6484,/g0juCGmr9LVKOSSJiv8o5O8yL8b.jpg,2003-12-10,Stuck on You,False,5.3,692,2000s
False,/7gsAibNmbrBxxWGzuCR5NVLjRyx.jpg,"[18, 10402]",17332,en,The Soloist,"A Los Angeles journalist befriends a homeless Juilliard-trained musician, while looking for a new article for the paper.",2.6435,/6GnFN9OTkaoeKNzd2Fbp3ZyJjKi.jpg,2009-04-24,The Soloist,False,6.7,797,2000s
False,/fNb6NSwfv76je5MQp58rvJxvoMU.jpg,"[35, 10749]",20309,en,Say It Isn't So,"Boy meets girl; boy falls in love (and had wild, non-stop sex) with girl; boy loses girl... when they discover they are brother and sister! But when he learns that he's the victim of the ultimate case of mistaken identity, the lovesick young man -- whom everyone still thinks is after some taboo thrills -- must race across the country to stop her from marrying another man.",2.6427,/x0ZGWU78Erygwm7Pc3q9hyu7ZA5.jpg,2001-03-10,Say It Isn't So,False,4.7,177,2000s
False,/9J3HHP3kQ5ZStyirJyWPWtvvrHY.jpg,"[878, 27, 53]",158015,en,The Purge,"Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.",5.3855,/46X1ei9uf13nkkr0OhWldGyr5Uh.jpg,2013-05-31,The Purge,False,6.25,8658,2010s
False,/2xyyn4Rc9kbkaojG9am1FInCmxr.jpg,"[16, 35, 18, 10751]",293299,en,Feast,"This Oscar-winning animated short film tells the story of one man's love life as seen through the eyes of his best friend and dog, Winston, and revealed bite by bite through the meals they share.",5.3772,/6hAgSxgd2YIK5pYhwowtnlGpwbe.jpg,2014-10-25,Feast,False,7.8,878,2010s
False,/5lzCV3BFdS5NFmi6Lxa0Cp9Am3J.jpg,"[28, 35]",109414,en,This Is the End,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",5.3537,/tNIW0NhX1hKvUsy6PQ80DOKUhkD.jpg,2013-06-12,This Is the End,False,6.236,6622,2010s
False,/fYuWuPZyXSc3s0iPIZ4ZWpEremy.jpg,[18],514439,en,Breakthrough,"Tragedy strikes when a woman named Joyce's son falls through the ice on a frozen lake and is trapped underwater for over 15 minutes. After being rushed to the hospital, the 14-year-old boy continues to fight for his life as Joyce, her husband and their pastor stay by his bedside and pray for a miracle.",5.3163,/lUd2FNC8cMCcHyRMNZtVC48p3xH.jpg,2019-04-10,Breakthrough,False,7.6,1129,2010s
False,/q7G6cglNDn4DzhnLVO6LOLK3Aks.jpg,[27],257087,en,The Veil,"30 years ago, when members of a religious cult known as Heaven's Veil take their own lives. The truth behind what really happened remains buried deep in the memory of the sole survivor, a five-year-old girl. Now as an adult she returns to the compound with a documentary crew. They soon discover something that is far more terrifying than anything they could have imagined.",5.306,/e9hB3QrBIUDSHCmwbceVxVgLRqv.jpg,2016-04-21,The Veil,False,4.896,278,2010s
False,/8GXri7UnwE7dVNfUAZVDn7Z8UBZ.jpg,"[12, 28, 37]",333484,en,The Magnificent Seven,"Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.",5.3032,/ezcS78TIjgr85pVdaPDd2rSPVNs.jpg,2016-09-14,The Magnificent Seven,False,6.472,6190,2010s
False,/oIVBJw6VzQfpxckWa2ACoVkEuB3.jpg,"[35, 10751]",71880,en,Jack and Jill,"Jack Sadelstein, a successful advertising executive in Los Angeles with a beautiful wife and kids, dreads one event each year: the Thanksgiving visit of his twin sister Jill. Jill's neediness and passive-aggressiveness is maddening to Jack, turning his normally tranquil life upside down.",5.2952,/kFeAxmZvu0TE4iuLRHQD6Cej8Wf.jpg,2011-11-11,Jack and Jill,False,4.387,2172,2010s
False,/ltt9yiCGmCQZunmxtkhtPxzmDzx.jpg,"[10751, 35, 12]",499701,en,Dora and the Lost City of Gold,"Dora, a girl who has spent most of her life exploring the jungle with her parents, now must navigate her most dangerous adventure yet: high school. Always the explorer, Dora quickly finds herself leading Boots (her best friend, a monkey), Diego, and a rag tag group of teens on an adventure to save her parents and solve the impossible mystery behind a lost Inca civilization.",5.2881,/xvYCZ740XvngXK0FNeSNVTJJJ5v.jpg,2019-08-08,Dora and the Lost City of Gold,False,6.636,1782,2010s
False,/udYOmbW1JEZjVd726PWHlmptxPi.jpg,"[12, 10751, 9648, 878]",158852,en,Tomorrowland,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",5.2709,/kziYpr5Nfw60P0My8aj1sgCEqed.jpg,2015-05-19,Tomorrowland,False,6.3,7206,2010s
False,/auT0H5fFUnPKjHNj0OkQMkxdbl2.jpg,"[28, 12, 878]",47933,en,Independence Day: Resurgence,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",5.2436,/9S50foUIYGwiNPWOxi1WJF6IPwI.jpg,2016-06-22,Independence Day: Resurgence,False,5.351,6288,2010s
False,/o4mhrLxv6I70kvYA42qANGUF7ya.jpg,"[16, 12, 35, 10751]",153518,en,The Angry Birds Movie,"An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.",5.2172,/iOH0fEFtV9z9rZp9zmBFGGeWicv.jpg,2016-05-11,The Angry Birds Movie,False,6.248,3856,2010s
False,/hXNiSA21uPj2ywM94p4WpXY0F3p.jpg,"[28, 878, 53, 80]",31867,en,Repo Men,"In the future, medical technology has advanced to the point where people can buy artificial organs to extend their lives. But if they default on payments, an organization known as the Union sends agents to repossess the organs. Remy is one of the best agents in the business, but when he becomes the recipient of an artificial heart, he finds himself in the same dire straits as his many victims.",5.19,/briDKf5nrLzox2zcI6pquKeqWz8.jpg,2010-03-18,Repo Men,False,6.3,2019,2010s
False,/x6Dr9i6vhWICxs7hnX2BakcMtPd.jpg,"[53, 878, 9648]",37686,en,Super 8,"In late 1970s Ohio, a group of friends filming a homemade zombie movie witness a devastating train derailment. Soon after, their quiet town is gripped by unexplained disappearances, strange phenomena, and a growing sense of fear, as they uncover that something terrifying has been set loose.",5.1851,/pUWIjaMMYJjeBm5bJyE3mIXdQ62.jpg,2011-06-08,Super 8,False,6.772,6871,2010s
False,/ww1eIoywghjoMzRLRIcbJLuKnJH.jpg,"[28, 18, 53, 80]",343611,en,Jack Reacher: Never Go Back,"Years after resigning command of an elite military police unit, the nomadic, righter-of-wrongs Reacher is drawn back into the life he left behind when his friend and successor, Major Susan Turner is framed for espionage. Reacher will stop at nothing to prove her innocence and to expose the real perpetrators behind the killings of his former soldiers.",5.176,/cOg3UT2NYWHZxp41vpxAnVCOC4M.jpg,2016-10-19,Jack Reacher: Never Go Back,False,5.996,5149,2010s
False,/5JdyKWEzY6MQmJcIEdhbP4HozzZ.jpg,"[28, 53]",44048,en,Unstoppable,"When a massive, unmanned locomotive roars out of control, the threat is more ominous than just a derailment. The train is laden with toxic chemicals, and an accident would decimate human life and cause an environmental disaster. The only hope of bringing the train to a safe stop is in the hands of veteran engineer Frank Barnes, and young conductor Will Colson, who must risk their lives to save those in the runaway's path. Inspired by true events.",5.167,/zKvHwL0GqLOear8rTnUPSTRYY0r.jpg,2010-11-04,Unstoppable,False,6.605,3746,2010s
False,/6bnIUcZpK8FVwJ2JeZ8f59HKb1R.jpg,"[18, 36]",329718,en,Altamira,"The story of nine-year old Maria and her father Marcelino who, in 1879, found the first pre-historic cave paintings at the now world famous Altamira cave.",5.1648,/eBxW87UkTzLwUF2YQJIBlQtbau3.jpg,2016-04-01,Finding Altamira,False,5.8,139,2010s
False,/oGzToOBTRdXVOrHj8r0VgK3d2sU.jpg,"[14, 10751, 35]",400650,en,Mary Poppins Returns,"Mary Poppins returns to the Banks family and helps them evade grave dangers by taking them on magical, musical adventures.",5.1611,/uTVGku4LibMGyKgQvjBtv3OYfAX.jpg,2018-12-13,Mary Poppins Returns,False,6.509,3405,2010s
False,/k5mNW8qutywD3GhAuaq33qcQR2y.jpg,"[28, 35]",37834,en,Knight and Day,"A fugitive couple goes on a glamorous and sometimes deadly adventure where nothing and no one – even themselves – are what they seem. Amid shifting alliances and unexpected betrayals, they race across the globe, with their survival ultimately hinging on the battle of truth vs. trust.",5.1535,/a7JmOBMNj5erYTgt4u1mQgvHItu.jpg,2010-06-15,Knight and Day,False,6.226,4743,2010s
False,/xa4CnNdPmVPeT1qFuQgiCgASKE1.jpg,"[18, 27, 53]",400710,en,Flatliners,"Five medical students, hoping to understand the mystery of what lies beyond life, embark on a dangerous experiment. When their hearts are stopped for a short period of time, they have a near-death experience…",5.1533,/e9NHATN0TJW6ZZPLLWFsKdilVl1.jpg,2017-09-28,Flatliners,False,5.647,2349,2010s
False,/9iMCwIdz2ZXAuKurdPiVrJy05Kb.jpg,"[12, 18, 10749, 14]",78698,en,Big Miracle,A small-town news reporter and a Greenpeace volunteer enlist the help of rival superpowers to save three majestic gray whales trapped under the ice of the Arctic Circle.,5.1516,/hqdrgC5oHK06DDaAlulReUC7Nog.jpg,2012-02-02,Big Miracle,False,6.7,513,2010s
False,/skvI4rYFrKXS73BJxWGH54Omlvv.jpg,"[10751, 14, 12]",420809,en,Maleficent: Mistress of Evil,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.",5.1221,/vloNTScJ3w7jwNwtNGoG8DbTThv.jpg,2019-10-16,Maleficent: Mistress of Evil,False,7.303,6344,2010s
False,/imX4Lm6xQYSQdP9C17yqJu4DwEp.jpg,"[35, 28]",27581,en,The Other Guys,"Unlike their heroic counterparts on the force, desk-bound NYPD detectives Gamble and Hoitz garner no headlines as they work day to day. When a seemingly minor case turns out to be a big deal, the two cops get the opportunity to finally prove to their comrades that they have the right stuff.",5.091,/wNEHNqo3MgHmj3BUiPSqqq5czcm.jpg,2010-08-06,The Other Guys,False,6.32,4406,2010s
False,/y2QZ8qCE4YWHo5hGYos26Jy5Req.jpg,[18],39486,en,Secretariat,"Housewife and mother Penny Chenery agrees to take over her ailing father's Virginia-based Meadow Stables, despite her lack of horse-racing knowledge. Against all odds, Chenery - with the help of veteran trainer Lucien Laurin - manages to navigate the male-dominated business, ultimately fostering the first Triple Crown winner in 25 years.",5.0753,/6YJ39NqRJ0ljUQohizHmE2hB6Wh.jpg,2010-08-20,Secretariat,False,7.4,622,2010s
False,/eVHVwP71el20fofkCHo78ebQv7Q.jpg,"[28, 12, 35, 80]",343668,en,Kingsman: The Golden Circle,"When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world.",5.0655,/34xBL6BXNYFqtHO9zhcgoakS4aP.jpg,2017-09-20,Kingsman: The Golden Circle,False,6.951,10848,2010s
False,/kl3rMfydlxyLDsZidSUCEWm8K0M.jpg,"[12, 35, 878]",39513,en,Paul,"For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.",5.059,/bX8TP2qRWh2OcmeUHGn1ENDkCu6.jpg,2011-02-14,Paul,False,6.734,6059,2010s
False,/sN1sIv6YZTpdBr7D9mQBxGzRnLL.jpg,"[10751, 35, 12, 16]",137116,en,Smurfs: The Lost Village,"In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy and Hefty on an exciting race through the Forbidden Forest leading to the discovery of the biggest secret in Smurf history.",5.0531,/swt9crREg1UcKgg3wGWfoFNlXOz.jpg,2017-03-23,Smurfs: The Lost Village,False,6.356,1516,2010s
False,/hsb8nNBt3emvWqBs7Xv5IKlz6Im.jpg,"[12, 16, 35, 14]",223702,en,Sausage Party,Hot dog Frank leads a group of supermarket products on a quest to discover the truth about their existence and what really happens when they become chosen to leave the grocery store.,5.0465,/vNgdPJQ5CI60oEiiHLKRNrsDhMy.jpg,2016-07-11,Sausage Party,False,5.75,7555,2010s
False,/cWsoE3pcNDDq7o6nEwBUMEFf8HL.jpg,"[10751, 35]",38579,en,Marmaduke,"When Phil and Debbie Winslow relocate from their native Kansas to the sunny climes of Orange County, their big-hearted, havoc-wreaking Great Dane gets a taste of the dog's life, California-style.",5.0309,/wNNqAqvOn717AWBhBQskH2Lnzmz.jpg,2010-06-03,Marmaduke,False,5.215,792,2010s
False,/ysHWeVWSQZCIEBSEVf1nPddRn58.jpg,"[10751, 35, 10402]",64328,en,The Muppets,"When Kermit the Frog and the Muppets learn that their beloved theater is slated for demolition, a sympathetic human, Gary, and his puppet brother, Walter, swoop in to help the gang put on a show and raise the $10 million they need to save the day.",5.0214,/mOB0Hdm23NslPNDkZC9eueatW3b.jpg,2011-11-22,The Muppets,False,6.689,1637,2010s
False,/h5BvesqaxL7V3vl1CmaR8waGyiM.jpg,"[35, 14, 27, 10751]",442062,en,Goosebumps 2: Haunted Halloween,"Be careful what you wish for. With their after school junk business, best friends Sonny and Sam hope to find treasure in other people’s trash. But when cleaning out the old Stine house, they open a locked book that frees a supernatural nightmare – Slappy! Now, with the help of Sonny’s sister Sarah, they’re in a race against time to get the sinister dummy and all the creatures he’s brought to life back into the pages before he unleashes total pandemonium!",4.9538,/t2wy38iiMpB8WsgJi3lYeDnGh2H.jpg,2018-10-11,Goosebumps 2: Haunted Halloween,False,6.1,1593,2010s
